entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,canonical_record_ids,canonical_match_status,promotion_status,promotion_blockers,notes
TN-AE82278377,Twisted Bakes,twisted bakes,producer_requires_type_review,unique_source_name_reviewed,TN,Tipton,Brighton,38011,,public_business_address_reviewed_for_future_reduced_precision,,,Bread; Cakes; Cookies; Chocolates and Confections,Pick Tennessee Products member,901-699-6060,twistedbakesbrighton@gmail.com,internal_until_public_use_review,,https://www.facebook.com/twistedbakesbrighton,,,False,True,False,False,False,False,False,1,tnobs_4482b8280fdc7e074566,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.24905.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-2C4CC07B94,Apple Farms,apple farms,farm,unique_source_name_reviewed,TN,Trousdale,Hartsville,37074,,public_business_address_reviewed_for_future_reduced_precision,,,Perennial Grower; Cut Flowers; Mushrooms; Sparkling Wine; You pick Pumpkins,Pick Tennessee Products member,615-202-7540,ag20113sa@gmail.com,internal_until_public_use_review,,,,,True,False,False,False,True,False,False,1,tnobs_8d307c18fcff37a89ade,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27998.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-6378FED538,Back Roads Bakery,back roads bakery,producer_requires_type_review,unique_source_name_reviewed,TN,Trousdale,Dixon Springs,37057,,public_business_address_reviewed_for_future_reduced_precision,,,Blueberries; Peaches; Pears; Strawberries; Watermelons; Beans; Beets; Cabbage; Carrots; Celery; Corn; Cucumbers; Herbs; Okra; Onions; Peppers; Squash Summer; Squash Winter; Tomatoes; Bread; Cakes; Cookies; Doughnuts; Pies; Granola; Dry Soup Mixes; Jams Jellies and Spreads; Spices Dried Herbs Dry Rubs Seasonings; Chocolates and Confections; Specialty Store; Grocery Store; Gift Baskets,Pick Tennessee Products member,629-278-3534,backroadsbakery2011@gmail.com,internal_until_public_use_review,,,,,False,True,False,False,False,True,False,1,tnobs_a51086de77c14a097451,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26391.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-FAB701A7A0,Down in the Valley Essentials and More,down in the valley essentials and more,producer_requires_type_review,unique_source_name_reviewed,TN,Trousdale,Dixon Springs,37057-5605,,public_business_address_reviewed_for_future_reduced_precision,,,Cheese; Squirrel Corn; Eggs; Beeswax; Dried Herb and Flower Arrangements; Gourds; Soap and Oils; Goats Milk,Pick Tennessee Products member,615-668-8853,jamcreator886@gmail.com,internal_until_public_use_review,,,,,False,True,False,False,False,False,False,1,tnobs_bb1e1924af502e3afd73,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27793.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-F134ADD969,Farmer's Harvest,farmers harvest,farm,unique_source_name_reviewed,TN,Trousdale,Hartsville,37074,226 Broadway,public_business_address_reviewed_for_future_reduced_precision,,,Pumpkin Patches; Beans; Cabbage; Corn; Cucumbers; Kale; Okra; Onions; Peas; Peppers; Potatoes; Pumpkins; Squash Summer; Tomatoes Greenss; Turnip Greens; Custom Beef,Pick Tennessee Products member,615-714-1688,farmersproduce2016@yahoo.com,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,tnobs_039059fc68acfc99daf7,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.13254.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-1769861D11,Flatt Rock Farms,flatt rock farms,farm,unique_source_name_reviewed,TN,Trousdale,Lebanon,37087,,public_business_address_reviewed_for_future_reduced_precision,,,Watermelons; Asparagus; Beans; Beets; Broccoli; Cabbage; Carrots; Cauliflower; Corn; Cucumbers; Eggplant; Mustard Greens; Okra; Onions; Peas; Peppers; Potatoes; Radishes; Spinach; Squash Summer; Squash Winter; Tomatoes; Beeswax; Dried Herb and Flower Arrangements; Gourds; Indian Corn; Straw Bales; Wood; Wool Fiber Yarn; Soap and Oils; Goats Milk; TN Farm Honey,Pick Tennessee Products member,417-838-4056,bevflatt@gmail.com,internal_until_public_use_review,,,https://www.instagram.com/flatt_rock_farms,,False,True,False,False,False,False,False,1,tnobs_db1105a0ad13592cf6df,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19588.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-411A9CE64C,Fruit Tea Chicks,fruit tea chicks,producer_requires_type_review,unique_source_name_reviewed,TN,Trousdale,Hartsville,37074,,public_business_address_reviewed_for_future_reduced_precision,,,Juice; Tea,Pick Tennessee Products member,618-388-7799,fruitteachicks@yahoo.com,internal_until_public_use_review,,,,,False,True,False,False,False,True,False,1,tnobs_29188c851554fab21038,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26352.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-F3A8E21129,Our Father's Gift,our fathers gift,farm,unique_source_name_reviewed,TN,Trousdale,Castalian Springs,37031,10855 Canoe Branch Road,public_business_address_reviewed_for_future_reduced_precision,,,Farm Animals for petting; Farm Tours; Wool Fiber Yarn; Other; Wool and Fleeces; Hides; and Needle Felted Artwork,Pick Tennessee Products member,615-374-9046,ourfathersgift@gmail.com%20,internal_until_public_use_review,http://www.ourfathersgift.com,https://www.facebook.com/ourfathersgift/,,,True,False,False,False,False,False,False,1,tnobs_dbc4f4ef14229a28b0b2,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.14292.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-24F3F848B4,Porter Family Meats,porter family meats,farm,unique_source_name_reviewed,TN,Trousdale,Hartsville,37074,,public_business_address_reviewed_for_future_reduced_precision,,,Custom Beef; Custom Pork; Retail Beef; Retail Pork,Pick Tennessee Products member,615-417-7514,portercattleco1008@gmail.com,internal_until_public_use_review,,https://www.facebook.com/share/14UokQ8WEZV/?mibextid=wwXIfr,,,True,False,False,False,False,False,False,1,tnobs_f433b8d2ae19e70793db,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27880.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-0B501C2A79,T&L Honey,t and l honey,producer_requires_type_review,unique_source_name_reviewed,TN,Trousdale,Dixon Springs,37057,,public_business_address_reviewed_for_future_reduced_precision,,,Jams Jellies and Spreads; Pickled Items; Relishes; Salsa; Sauces and Dressings; Honey,Pick Tennessee Products member,615-668-8853,buzzbuzz6324@yahoo.com,internal_until_public_use_review,http://www.t-lhoney.com,,,,False,False,False,False,False,False,False,1,tnobs_95cb8aafcd968591d5e0,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2588.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-C641F0B3DD,TNT DIPS,tnt dips,producer_requires_type_review,unique_source_name_reviewed,TN,Trousdale,Dixon Springs,37057,,public_business_address_reviewed_for_future_reduced_precision,,,Beans; Beets; Cabbage; Carrots; Cauliflower; Celery; Cucumbers; Herbs; Mustard Greens; Okra; Onions; Peppers; Potatoes; Pumpkins; Squash Summer; Squash Winter; Sweet Potatoes; Tomatoes; Straw Bales,Pick Tennessee Products member,615-668-8853,tntdipsandmore@yahoo.com,internal_until_public_use_review,,,,,False,True,False,False,False,True,False,1,tnobs_6b812684728e03d7547d,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27518.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-1BB081DCBF,Trousdale Co Farmers Market,trousdale co farmers market,producer_requires_type_review,unique_source_name_reviewed,TN,Trousdale,Hartsville,37074,Trey Park at Marlene Street,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,615-374-2423,deannabode1@gmail.com,internal_until_public_use_review,,https://www.facebook.com/share/g/1E1ZoE87V2/,,,False,True,False,False,False,False,False,1,tnobs_80d813209e11ef6fbd64,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27941.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-9704FEB61F,Wagyu Farms,wagyu farms,farm,unique_source_name_reviewed,TN,Trousdale,Castalian Springs,37031,765 Davenport Lane,public_business_address_reviewed_for_future_reduced_precision,,,Retail Beef,Pick Tennessee Products member,615-479-6323,regina@wagyufarms.com,internal_until_public_use_review,http://Wagyufarms.com,,,,False,True,False,False,False,False,False,1,tnobs_42704f7fa6a77a1bdea3,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26492.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-58D03371CA,Whimsical Flower Farm,whimsical flower farm,farm,unique_source_name_reviewed,TN,Trousdale,Hartsville,37074,,public_business_address_reviewed_for_future_reduced_precision,,,Cut Flowers; Dried Herb and Flower Arrangements; Wreaths; You pick CutFlowers,Pick Tennessee Products member,615-633-8423,hannah@whimsicalflowerfarm.com,internal_until_public_use_review,,,,,True,True,False,False,True,True,False,1,tnobs_86685f569f11a50680a1,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19501.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-041DD170EA,Annual Apple Festival,annual apple festival,producer_requires_type_review,unique_source_name_reviewed,TN,Unicoi,Erwin,37650,100 S Main Ave,public_business_address_reviewed_for_future_reduced_precision,,,Agriculture Festivals,Pick Tennessee Products member,423-743-3000,,internal_until_public_use_review,http://www.unicoicounty.org,,,,False,False,False,False,False,False,False,1,tnobs_d99cc5c812ec6ade3f5f,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1101.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-E8A0311DE9,Byrd Family Farm,byrd family farm,farm,unique_source_name_reviewed,TN,Unicoi,Unicoi,37692,1206 Old Iron Mountain Rd,public_business_address_reviewed_for_future_reduced_precision,,,Eggs,Pick Tennessee Products member,423-262-9946,jerrybyrdlogging@gmail.com,internal_until_public_use_review,,,,,False,True,False,False,False,True,False,1,tnobs_4a7c90a2229737136ca9,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26114.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-7E390E55FE,Cherokee National Forest - Holston Mountain Vic.,cherokee national forest holston mountain vic,producer_requires_type_review,unique_source_name_reviewed,TN,Unicoi,Unicoi,37692,4400 Unicoi Drive,public_business_address_reviewed_for_future_reduced_precision,,,Trails,Pick Tennessee Products member,423-735-1500,,internal_until_public_use_review,http://www.fs.fed.us/r8/cherokee,,,,False,False,False,False,False,False,False,1,tnobs_0ed8ce9d1ab7351af83d,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3236.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-B24E209560,Comfort Foods,comfort foods,producer_requires_type_review,unique_source_name_reviewed,TN,Unicoi,Unicoi,37686,105 Unicoi Village Place,public_business_address_reviewed_for_future_reduced_precision,,,Sauces and Dressings,Pick Tennessee Products member,423-391-7407,helen@getcomfortfoods.com,internal_until_public_use_review,,,,,False,False,False,False,False,True,False,1,tnobs_a1a614e22820e316054d,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19206.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-50F31B69B2,Erwin Farmer's Market,erwin farmers market,producer_requires_type_review,unique_source_name_reviewed,TN,Unicoi,Erwin,37650,211 North Main Avenue,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,,%20farmersmarket@riseerwin.org,internal_until_public_use_review,,http://facebook.com/erwinfarmersmarket,https://www.instagram.com/erwinfarmersmarket/,,False,True,False,False,False,False,False,1,tnobs_9447e51a15b911c03a66,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26417.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-624FC6F356,Erwin National Fish Hatchery,erwin national fish hatchery,producer_requires_type_review,unique_source_name_reviewed,TN,Unicoi,Erwin,37650,520 Federal Hatchery Road,public_business_address_reviewed_for_future_reduced_precision,,,Attractions; Facility Tours,Pick Tennessee Products member,423-743-4712,tyler_hern@fws.gov,internal_until_public_use_review,https://www.fws.gov/erwin/,https://www.facebook.com/ErwinNFH/,,,False,False,False,False,False,False,False,1,tnobs_568aba38ae0e1e26746b,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.525.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-C8EE6CAF33,"Foxadise Farms, LLC",foxadise farms,farm,unique_source_name_reviewed,TN,Unicoi,Unicoi,37692,105 Unicoi Village Pl,public_business_address_reviewed_for_future_reduced_precision,,,Farm Tours; School Tours; Beeswax; Soap and Oils; Other; Honey-based Body Care and curated Gift Baskets.; TN Farm Honey; Honey; Specialty Store; Grocery Store; Gift Baskets,Pick Tennessee Products member,423-863-8702,joefox@foxadise.com,internal_until_public_use_review,https://foxadise.com/,https://www.facebook.com/FoxadiseFarms,https://www.instagram.com/foxadisefarms/,https://www.tiktok.com/@foxadise.farms.llc,True,True,False,False,False,True,False,1,tnobs_fa9fee9a90cbebd9131b,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27956.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-C68A280CD4,"Jones & Church Farms, Inc.",jones and church farms,farm,unique_source_name_reviewed,TN,Unicoi,Unicoi,37692,,public_business_address_reviewed_for_future_reduced_precision,,,Tomatoes,Pick Tennessee Products member,423-743-3181,jcfarms75@gmail.com,internal_until_public_use_review,,,,,True,False,False,False,True,False,False,1,tnobs_75e6d1eadea376c7ea7d,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.16602.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-2A5443C6E7,Lipman Family Farms,lipman family farms,farm,unique_source_name_reviewed,TN,Unicoi,Unicoi,37692,310 Marbleton Road,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,239-657-4421,joanna.hazel@lipmanfamilyfarms.com,internal_until_public_use_review,http://www.lipmanfamilyfarms.com,,https://www.instagram.com/lipmanfamilyfarms,,False,False,False,False,False,True,False,1,tnobs_9e8b6da1f66ee10edfad,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27672.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
TN-03B13947A6,Mountain View Farms,mountain view farms,farm,unique_source_name_reviewed,TN,Unicoi,Unicoi,37692,190 Mountain View Farms Rd,public_business_address_reviewed_for_future_reduced_precision,,,Beans; Carrots; Cucumbers; Herbs; Lettuce; Peas; Peppers; Pumpkins; Radishes; Squash Winter; Tomatoes; Eggs; Honey,Pick Tennessee Products member,423-735-0520,mountainviewfarmstn@gmail.com,internal_until_public_use_review,,,https://instagram.com/mountainviewblooms,,False,True,False,False,False,False,False,1,tnobs_a43a21a8564614885765,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27616.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-8DDE63F50E,Scott Strawberry and Tomato Farms,scott strawberry and tomato farms,farm,unique_source_name_reviewed,TN,Unicoi,Unicoi,37692,600 Tennessee Hwy 107,public_business_address_reviewed_for_future_reduced_precision,,,Strawberries; Blueberries; Beans; Corn; Tomatoes; Peppers; Squash Summer; Vegetable Others; Zucchini,Pick Tennessee Products member,423-743-7511,sfarms@scottfarmstn.com,internal_until_public_use_review,,,,,False,True,False,False,False,False,False,1,tnobs_5f7a23e1458ecc0de5e5,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.127.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-DE5639E694,Sylvan Springs Heritage Farm,sylvan springs heritage farm,farm,unique_source_name_reviewed,TN,Unicoi,Unicoi,37692,,public_business_address_reviewed_for_future_reduced_precision,,,Compost and Soil Products; Nut Fruit Trees; Bread; Cookies; Jams Jellies and Spreads; Spices Dried Herbs Dry Rubs Seasonings; Snacks; Candy; Chocolates and Confections; Apples; Decoration; Dried Herb and Flower Arrangements; Native Botanicals,Pick Tennessee Products member,828-712-5126,Ashley.k.mumpower@gmail.com,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,tnobs_f56623b7c0450edda9aa,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27853.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-C3198BD160,Unicoi County Heritage Museum,unicoi county heritage museum,producer_requires_type_review,unique_source_name_reviewed,TN,Unicoi,Erwin,37650,529 Federal Hatchery Road,public_business_address_reviewed_for_future_reduced_precision,,,Agriculture Museums,Pick Tennessee Products member,423-743-9449,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,tnobs_f0cc4f2526f5e420c460,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1954.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-C2CD959A4D,Baked By Grace,baked by grace,producer_requires_type_review,unique_source_name_reviewed,TN,Union,Maynardville,37807,,public_business_address_reviewed_for_future_reduced_precision,,,Bread; Cakes; Cookies; Pies; Jams Jellies and Spreads; Snacks; Candy; Chocolates and Confections,Pick Tennessee Products member,865-839-3352,bakingbygrace@yahoo.com,internal_until_public_use_review,https://www.bakingbygrace.com/,,,,True,True,False,False,False,True,False,1,tnobs_d7b348b0b8a4c84abc6d,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27712.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-467675B5DD,Beard Valley Farm,beard valley farm,farm,unique_source_name_reviewed,TN,Union,Maynardville,37807,445 Beard Valley Road,public_business_address_reviewed_for_future_reduced_precision,,,Blackberries; Blueberries; Cantaloupes; Honeydew; Strawberries; Watermelons; Asparagus; Arugula; Beans; Broccoli; Cabbage; Carrots; Cauliflower; Corn; Cucumbers; Eggplant; Herbs; Lettuce; Okra; Onions; Peppers; Potatoes; Pumpkins; Radishes; Spinach; Squash Winter; Sweet Potatoes; Tomatoes; Eggs; Corn Stalks,Pick Tennessee Products member,443-452-7223,tina_bell_g_w@yahoo.com,internal_until_public_use_review,,,,,True,True,False,False,False,False,False,1,tnobs_571c4ea9ebc3cefc5123,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.11250.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-6558443B2D,Chuck Swan State Forest,chuck swan state forest,producer_requires_type_review,unique_source_name_reviewed,TN,Union,Sharps Chapel,37866,3476 Sharps Chapel Road,public_business_address_reviewed_for_future_reduced_precision,,,Trails; Attractions,Pick Tennessee Products member,865-278-3352,,internal_until_public_use_review,https://www.tn.gov/agriculture/forests/state-forests/chuck-swan.html,,,,False,False,False,False,False,False,False,1,tnobs_8e519c6f1cd15c5ee946,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3238.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-8DD406ECBD,Halford's Farm,halfords farm,farm,unique_source_name_reviewed,TN,Union,Luttrell,37779,188 Davis Road,public_business_address_reviewed_for_future_reduced_precision,,,Sweet s; Eggs; Honey,Pick Tennessee Products member,865-310-0120,candy.halford@gmail.com,internal_until_public_use_review,,https://www.facebook.com/Halfords.Farm,,,True,False,False,False,False,False,False,1,tnobs_a2836d656c64cfc57631,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3684.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-4B60B3DAEC,Kecks Kackleberries,kecks kackleberries,producer_requires_type_review,unique_source_name_reviewed,TN,Union,Corryton,37721,8956 Old Tazewell Pike,public_business_address_reviewed_for_future_reduced_precision,,,Eggs,Pick Tennessee Products member,865-660-7139,debkeck1955@gmail.com,internal_until_public_use_review,,,,,False,True,False,False,False,False,False,1,tnobs_53d62259c145b96fd5bc,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26375.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-7255CC5C9A,Keeper and Guardian Farmstead,keeper and guardian farmstead,farm,unique_source_name_reviewed,TN,Union,Luttrell,37779,,public_business_address_reviewed_for_future_reduced_precision,,,Farm Tours; RV Camping; Other,Pick Tennessee Products member,203-464-0830,kgf@keeperandguardianfarmstead.com,internal_until_public_use_review,http://www.keeperandguardianfarmstead.com,,,,True,True,False,False,False,False,False,1,tnobs_13c9fb6a752248bcc9d7,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26209.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-38497E7821,Log Mountain Farms,log mountain farms,farm,unique_source_name_reviewed,TN,Union,Luttrell,37779,,public_business_address_reviewed_for_future_reduced_precision,,,Blackberries; Blueberries,Pick Tennessee Products member,865-992-9013,,internal_until_public_use_review,,,,,False,True,False,False,False,False,False,1,tnobs_e29b8a713841e7f6e988,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3865.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-76F5C40B5F,Lost Creek Campground,lost creek campground,producer_requires_type_review,unique_source_name_reviewed,TN,Union,Sharps Chapel,37866,421 Big Valley Road,public_business_address_reviewed_for_future_reduced_precision,,,RV Camping; Pumpkins,Pick Tennessee Products member,865-262-9040,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,tnobs_d2ea0bbc7b4e1df8a9d7,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2192.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-461AC6E319,Seven Springs Farm,seven springs farm,farm,merged_exact_name_reviewed,TN,Union,Maynardville,37807,1472 Highway 61 East,public_business_address_reviewed_for_future_reduced_precision,,,U-pick crops; agritourism; Apples; Blackberries; Blueberries; Cantaloupes; Peaches; Pears; Watermelons; Asparagus; Arugula; Beans; Beets; Broccoli; Cabbage; Collards; Corn; Cucumbers; Eggplant; Kale; Lettuce; Mustard Greens; Okra; Onions; Peppers; Potatoes; Pumpkins; Radishes; Spinach; Squash Summer; Squash Winter; Sweet Potatoes; Tomatoes; Turnips; Custom Pork; Retail Beef; Retail Processed and Packaged Meats; Wreaths; You pick Blueberries; Wine Grapes,U-pick; agritourism; Pick Tennessee Products member,865-745-2902,JamesRiddle@SevenSpringsFarmTN.com,internal_until_public_use_review,https://endseniorhunger.aarp.org/fresh-savings/,https://www.facebook.com/SevenSpringsFarm,https://www.instagram.com/SevenSpringsfarm/,,True,True,False,False,True,False,False,2,tnobs_37f3dc8a6867a0569bc8 | tnobs_02bb3f877c14e7d3aa3c,PickYourOwn — Knoxville area | Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.pickyourown.org/TNknoxville.htm | https://www.picktnproducts.org/picktn-producers/picktn-listing.3474.html,B; E,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-7F095ADA30,The Diner at Jones Farm and Livestock,the diner at jones farm and livestock,farm,unique_source_name_reviewed,TN,Union,Maynardville,37830,3019 Hickory Valley Rd,public_business_address_reviewed_for_future_reduced_precision,,,Custom Beef; Specialty Store; Attractions; Facility Tours; Patio Dining; Take Out; Catering Service,Pick Tennessee Products member,865-250-4576,melissajones77@msn.com,internal_until_public_use_review,,https://www.facebook.com/Thedineratjonesfarm,,,True,False,False,False,False,False,False,1,tnobs_213e967811fa7f267927,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27980.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
