entity_id,farm_name,county,issue_type,issue_detail,recommended_action,status
TX-B2D6FE4C21,Todd's Organic Garden,Brown,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-C117695211,Top Essential Farm,Grimes,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9983265158,Top of Texas Farms - Idalou Harvest Company,Lubbock,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-6F8B45F1B2,Top Texas Farms,Lubbock,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-BC895093BB,Torah Poultry,Frio,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-1920C591D1,Travis' Vineyard,Johnson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-821B8D78C0,Tree House Farm,Walker,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-DC7A9D2E2F,Trinity Acres U-Pick Blueberry Farm,Trinity,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F87BCA5B73,Trinity Ranch Seguin,Guadalupe,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-7EA67FE5B7,Triple H Farms,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-DFBF46F239,True Texan,Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A329A6BB8A,Tule Creek Dairy,Swisher,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-2E71CAF067,Tuttles Meat Market,Refugio,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A330FB1488,"Twelve Stones Ranch Produce and ""Gotcha Goat"" Farm",Montgomery,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-6D1D70F359,Twin Buttes Alpaca Ranch,Tom Green,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F984C63713,Two Hounds Farm,Montgomery,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-7CA20F2C78,Two Sisters Gardens,Kerr,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-CBE3FE8A14,TX Farmhouse Beef,Fort Bend,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-FAF1DB23DD,TXStems,Wilson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-033D28019E,Tyler Berry Farm,Smith,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-84700B3E4C,Val Verde Vegetable,Hidalgo,promotion_blocker,products or farm activity missing; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-8CDB5F914D,Val Verde Vegetables Co,Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-45AF4CD024,Vann Farm Frresh,Montague,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-25236E8958,Vaughan Cattle Company,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-1B8A223B37,Village Farms,Presidio,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-15CF77FBDB,Volleman Dairy Processing,Comanche,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-4934CF9D9C,Vrdnt,Bastrop,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-42467F4B90,W Diamond L Ranch and Produce,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3E4886C5F9,Wagon Wheel Farm NE TX,Lamar,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-ABFB1C96D3,Walkers Blueberries,Fannin,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-55C3B40706,Walo's Strawberry Farm,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-68690CE501,Weimer Meat Company,Fayette,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-B1ADE81DDF,Welch Farms & Cattle,Bell,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-37F2EB0296,Welsh Feathered Farm,Walker,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-797F8EA366,West Texas Meats,Gaines,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-1D3095DE74,Western Belle Farm,McLennan,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-5E61E54C99,Weyrich Farm Organic Pecans,Maverick,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-8393104124,Wieck Farms,Moore,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-563C5D86BF,Wilcox Market Garden,Orange,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A787F3A404,Wild Candy Farm,Hays,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-FA14CEEDD8,Wild Creek Farm,Wise,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-582D835215,Wild Herd Cattle & Kitchen,,promotion_blocker,county missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-CCC71FFBC3,Wild Honey Box - (formerly Bee Wilde),Montgomery,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-DDA1B60581,Wild-Pere Market,Wilson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-CF19D55FBC,Wild Turkey Farm,Brazoria,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F6157815D2,Wildwood Farm,McCulloch,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-6DF882256B,Williams Hay Co.,Panola,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-06CA4E3699,Willo-berry Farms,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-C9BFE70ADE,Windrush Alpacas,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F2695E6032,Windy Hill Organics,Comanche,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D3E4414CAA,WK Cattle Company LLC,Limestone,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-630340A66F,Wolf Creek Farms,Lubbock,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-0319DC67EC,Wonderful Citrus,Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-61DB26A1EB,Wood Duck Farm,Montgomery,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9ACBE3DF32,"Wow U-Pick Farms, LLC",Denton,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-C7CC18C27B,Yeager Farm,San Jacinto,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-EDBF9F43BA,Yellow Rose Meat Market,Chambers,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9B732D4E39,Yellowbird Farm,Jefferson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-42DBAC160B,Yield Here Farms,Lampasas,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-ED9E3B5170,Yoes Peach Orchards,Brown,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-DBA490F14C,YT Ranch,Ector,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-38612175A7,Zanzenberg Farm,Kerr,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-951D6FAEC0,Zenner Orchard,Gillespie,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
